@relation weka-cell-lbp

@attribute 0 numeric
@attribute ' 1' numeric
@attribute ' 2' numeric
@attribute ' 3' numeric
@attribute ' 4' numeric
@attribute ' 5' numeric
@attribute ' 6' numeric
@attribute ' 7' numeric
@attribute ' 8' numeric
@attribute ' 9' numeric
@attribute ' 10' numeric
@attribute ' 11' numeric
@attribute ' 12' numeric
@attribute ' 13' numeric
@attribute ' 14' numeric
@attribute ' 15' numeric
@attribute ' 16' numeric
@attribute ' 17' numeric
@attribute ' 18' numeric
@attribute ' 19' numeric
@attribute ' 20' numeric
@attribute ' 21' numeric
@attribute ' 22' numeric
@attribute ' 23' numeric
@attribute ' 24' numeric
@attribute ' 25' numeric
@attribute ' 26' numeric
@attribute ' 27' numeric
@attribute ' 28' numeric
@attribute ' 29' numeric
@attribute ' 30' numeric
@attribute ' 31' numeric
@attribute ' 32' numeric
@attribute ' 33' numeric
@attribute ' 34' numeric
@attribute ' 35' numeric
@attribute ' 36' numeric
@attribute ' 37' numeric
@attribute ' 38' numeric
@attribute ' 39' numeric
@attribute ' 40' numeric
@attribute ' 41' numeric
@attribute ' 42' numeric
@attribute ' 43' numeric
@attribute ' 44' numeric
@attribute ' 45' numeric
@attribute ' 46' numeric
@attribute ' 47' numeric
@attribute ' 48' numeric
@attribute ' 49' numeric
@attribute ' 50' numeric
@attribute ' 51' numeric
@attribute ' 52' numeric
@attribute ' 53' numeric
@attribute ' 54' numeric
@attribute ' 55' numeric
@attribute ' 56' numeric
@attribute ' 57' numeric
@attribute ' 58' numeric
@attribute ' 59' numeric
@attribute ' class' {0,1,2,3}

@data
50,7,1,5,6,7,6,6,6,8,6,3,2,5,2,2,3,0,5,0,0,4,1,4,4,4,4,2,3,4,4,6,8,5,2,5,4,4,6,2,1,1,6,2,0,3,0,2,3,3,2,1,2,3,2,2,1,8,58,148,0
78,6,4,2,5,3,2,6,4,4,4,5,3,0,4,2,5,6,4,0,1,0,7,1,2,2,3,4,3,2,4,6,3,1,1,0,4,8,4,3,1,5,12,3,1,3,0,4,3,3,4,2,2,2,0,2,2,9,56,137,0
121,13,0,5,2,4,5,4,6,3,4,8,6,3,3,0,2,2,5,10,4,1,6,3,5,4,2,1,4,4,6,7,9,0,1,2,4,0,3,3,1,2,4,3,0,1,1,2,1,2,1,0,1,1,1,2,2,6,46,141,0
89,5,1,3,5,6,9,4,3,4,8,7,7,5,3,2,1,8,7,9,3,0,2,1,10,4,3,2,2,1,2,9,9,6,1,1,6,2,3,2,2,0,7,4,2,2,1,5,2,2,2,3,1,0,2,1,0,7,44,164,0
24,5,2,0,4,8,0,1,1,3,3,3,4,1,0,1,1,2,3,5,0,1,5,5,2,5,3,0,1,4,2,5,4,1,0,2,2,1,9,0,0,3,1,0,0,1,1,7,0,0,2,4,1,2,0,1,0,8,42,106,0
38,8,9,3,5,3,3,5,3,3,4,6,4,9,5,2,1,1,6,2,5,1,3,3,1,5,4,3,7,4,5,9,13,1,3,3,5,2,3,1,1,2,5,3,1,1,2,5,5,0,3,0,3,0,0,2,1,9,62,127,0
107,4,3,2,2,1,6,2,1,9,8,3,2,3,9,3,7,2,4,4,2,0,6,1,10,4,2,0,1,1,5,4,4,2,1,0,3,4,3,2,0,2,5,4,0,1,0,2,1,1,1,2,1,2,2,0,0,4,35,149,0
43,8,3,5,5,4,2,5,2,2,2,3,2,0,1,0,1,3,6,4,0,2,4,2,5,6,3,2,0,2,2,10,11,1,3,2,3,1,3,7,1,0,3,0,2,1,1,4,0,1,2,1,3,2,0,0,0,7,57,171,1
87,5,0,2,4,2,12,11,4,2,6,9,2,4,2,0,1,7,8,5,1,2,6,4,7,10,1,0,4,11,5,7,6,3,4,1,3,1,4,3,0,3,6,3,3,2,1,10,2,0,6,1,0,0,0,1,1,12,73,104,0
33,2,2,1,1,2,10,5,3,4,2,3,5,2,0,3,3,1,2,6,1,1,2,3,3,4,2,2,2,5,0,6,3,1,4,0,5,3,5,4,3,0,1,2,1,0,1,0,1,5,4,1,3,1,0,1,0,6,34,136,0
10,0,1,1,0,2,1,2,2,4,0,2,2,1,1,0,1,0,4,1,0,2,2,3,2,6,1,1,2,3,1,1,1,0,1,0,1,0,0,2,0,0,1,0,0,1,1,2,1,0,1,2,1,2,1,3,2,7,32,109,0
36,2,4,4,4,6,13,1,6,5,1,3,2,12,3,1,3,3,7,5,4,1,6,5,4,8,4,3,0,3,2,13,5,3,2,6,12,3,7,4,0,6,2,4,1,1,1,7,1,4,2,4,1,0,4,1,0,6,54,151,0
49,5,1,5,4,5,4,4,2,2,7,7,4,2,1,2,6,2,8,6,4,1,4,4,2,6,4,1,1,3,1,9,2,3,3,0,2,3,2,6,0,4,1,2,2,0,0,1,1,3,1,0,4,2,0,0,1,9,54,134,0
37,1,3,3,3,1,6,1,3,0,1,7,1,4,2,1,0,4,8,2,5,2,7,3,2,4,7,1,2,2,2,1,4,0,3,2,3,3,2,0,0,0,1,8,0,2,0,6,2,0,1,2,4,1,2,2,2,5,44,125,0
13,0,1,2,0,2,1,2,2,2,5,1,0,1,0,1,2,1,4,1,1,1,2,2,4,1,1,0,1,2,1,1,11,1,5,0,0,3,1,3,0,2,3,2,2,0,2,4,3,1,2,2,2,1,0,2,2,4,38,158,0
8,1,3,1,1,0,1,2,2,1,1,2,2,1,0,0,0,0,6,0,2,1,1,0,3,6,4,1,0,8,4,3,6,1,2,2,0,2,1,1,0,0,5,0,1,2,1,1,0,2,4,3,1,2,1,3,0,3,26,145,1
6,1,3,2,2,0,2,2,1,3,5,2,1,1,1,3,0,1,5,1,1,0,2,0,3,4,1,0,2,1,0,2,2,1,1,0,0,0,2,1,0,0,2,0,0,0,0,3,1,1,1,4,0,0,0,0,1,1,21,202,0
43,4,1,4,2,1,1,9,1,4,1,8,5,1,5,2,0,5,9,1,1,2,4,6,8,25,6,3,3,5,1,3,5,3,1,5,2,1,1,5,0,0,4,0,2,2,1,3,2,0,4,3,3,2,2,0,0,4,47,165,1
31,3,6,2,6,2,0,3,5,4,0,4,3,9,3,2,3,3,6,4,5,2,1,3,10,4,6,0,1,5,2,8,2,1,1,1,4,4,11,4,0,2,2,4,2,1,1,1,0,3,2,3,1,1,2,3,0,6,48,142,0
65,7,2,6,5,6,5,10,3,4,8,4,2,2,2,5,3,0,6,4,1,1,4,5,9,9,1,1,2,7,4,7,10,6,1,4,8,4,3,2,2,2,5,3,4,2,3,8,3,1,1,1,1,1,1,1,1,5,40,145,0
25,3,3,2,5,4,3,4,3,3,4,6,3,3,3,2,2,1,6,8,2,0,0,2,3,7,2,4,1,2,1,1,1,1,0,1,1,0,0,0,1,2,0,2,0,1,2,4,0,0,1,2,0,1,0,3,2,8,41,86,0
36,9,2,4,2,3,5,8,2,2,2,3,0,0,1,2,0,4,3,4,1,3,4,2,3,10,3,2,3,10,3,7,7,4,1,2,2,0,1,3,1,0,0,0,3,1,2,5,0,2,3,3,4,0,3,3,0,6,39,109,0
45,2,4,2,3,2,5,6,6,7,4,3,4,1,1,1,3,5,7,11,2,2,6,4,6,8,2,0,2,4,3,5,5,3,3,1,3,10,6,2,1,1,4,2,1,2,0,5,3,1,1,5,1,1,2,0,0,8,51,136,0
29,6,4,1,6,4,0,2,4,3,1,3,3,1,5,1,4,2,7,3,1,1,3,1,1,2,1,2,1,0,4,11,3,0,1,6,4,5,7,3,1,2,4,0,2,3,2,1,0,0,2,0,0,3,1,2,2,8,61,117,0
48,6,2,3,2,2,0,6,4,5,7,9,2,2,0,0,1,1,9,5,1,5,5,4,6,7,7,2,4,10,2,6,6,1,2,0,3,0,4,3,1,1,4,2,0,1,2,2,3,3,4,4,2,2,2,1,2,11,61,117,0
26,4,4,4,4,4,1,7,2,5,2,4,1,1,5,3,1,1,5,3,2,2,0,3,2,5,1,1,2,4,0,4,3,1,3,2,1,2,2,1,0,2,1,1,2,0,0,2,0,1,0,0,0,1,0,5,1,9,57,117,0
72,10,4,2,3,8,6,5,6,5,1,4,2,4,5,3,4,2,7,4,3,1,3,3,4,2,3,0,2,4,3,10,4,1,1,3,6,3,8,4,1,5,5,9,4,0,1,0,4,2,1,5,2,0,1,1,1,13,62,147,0
71,3,3,1,5,4,12,6,6,3,3,5,3,9,4,0,7,8,9,10,3,1,8,4,4,5,3,2,3,3,2,7,5,2,4,0,5,11,3,6,1,1,6,4,2,0,1,5,4,0,5,5,1,1,4,1,0,11,55,137,0
31,6,2,1,6,5,2,5,2,7,4,3,2,0,2,2,8,1,4,3,2,0,3,1,0,7,0,1,6,1,3,4,4,1,2,0,2,3,8,4,0,3,3,5,1,2,1,3,3,0,0,2,2,0,1,1,3,9,51,140,0
59,6,2,6,5,2,3,5,5,3,5,4,3,6,5,3,3,1,15,7,1,3,4,4,4,12,7,4,1,7,1,9,5,3,2,0,1,3,5,6,0,2,5,2,1,1,3,3,1,0,4,3,2,1,1,1,1,13,78,129,0
41,4,3,1,5,2,0,4,6,3,3,1,1,2,8,4,2,2,4,5,0,1,4,1,1,2,3,0,1,3,7,3,4,1,1,3,3,2,9,2,1,2,0,3,2,0,1,1,0,2,0,1,0,2,0,0,2,7,48,131,0
36,6,5,2,4,2,1,4,1,4,1,5,5,5,1,0,3,3,5,11,2,1,5,1,3,3,3,4,2,1,2,9,2,0,0,2,3,1,0,4,1,3,3,4,3,0,0,1,0,1,1,4,0,3,0,3,1,10,62,125,0
52,5,2,3,3,1,6,4,5,6,6,3,4,1,2,0,5,6,3,2,0,0,5,4,4,8,2,2,5,6,2,8,11,2,2,1,5,6,2,0,0,2,7,5,2,0,1,5,3,2,3,5,0,4,2,1,0,11,57,122,0
27,1,0,2,6,2,2,4,3,4,4,2,1,2,2,2,5,2,6,3,1,5,2,5,4,4,4,2,2,4,2,3,3,1,2,2,2,1,8,1,0,2,2,1,0,2,1,6,0,3,0,4,1,2,1,5,2,8,46,128,0
21,0,2,1,4,5,0,0,4,2,1,3,0,1,0,1,5,3,7,4,0,2,8,3,0,3,1,0,2,1,0,5,0,3,0,4,5,3,6,5,0,2,2,2,1,1,1,0,0,1,2,0,0,6,0,1,2,5,54,123,0
34,3,4,2,3,8,7,3,3,2,1,5,2,2,0,1,2,2,7,5,1,0,6,4,1,5,4,0,3,7,3,8,4,2,3,2,2,1,9,5,1,3,5,1,0,1,1,1,0,1,3,0,1,2,2,3,1,10,71,127,0
6,2,0,0,1,1,1,1,0,0,4,0,0,0,0,1,0,0,1,0,1,0,2,0,1,4,1,0,0,0,0,3,3,2,2,0,0,0,5,3,1,1,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,5,30,143,2
40,7,3,3,4,0,5,5,0,3,5,4,2,3,6,2,0,4,5,2,3,1,1,3,4,8,3,1,3,3,0,8,5,2,0,4,2,1,0,1,2,1,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,8,53,151,2
79,5,0,1,10,5,4,3,3,6,4,8,2,0,0,2,2,6,6,0,0,2,5,3,3,7,0,0,1,7,6,4,0,4,1,0,2,0,5,3,0,0,7,1,0,1,2,3,3,2,4,2,1,2,3,1,0,8,49,137,0
25,3,1,3,3,5,5,6,7,3,2,4,2,2,3,2,4,4,5,14,2,4,10,2,6,2,4,2,3,6,5,9,5,4,2,2,2,2,2,7,0,3,5,1,4,0,2,11,4,4,3,5,3,1,5,4,0,10,57,114,0
36,1,1,1,2,4,7,5,5,0,6,7,5,2,0,2,1,3,12,4,1,1,6,2,5,4,7,3,3,11,4,6,10,3,2,2,6,6,2,2,2,2,4,5,4,2,1,2,3,4,1,4,2,1,1,3,0,10,53,131,0
74,6,7,2,5,4,5,2,4,2,3,4,3,4,2,1,1,2,10,8,0,1,4,1,8,11,4,0,2,3,6,3,8,1,1,2,4,9,5,5,3,3,3,1,6,3,0,2,1,3,0,3,2,2,1,1,0,3,40,152,0
33,6,1,4,5,3,2,2,5,2,1,3,1,3,2,0,4,1,8,9,0,1,1,4,2,3,5,1,4,2,5,4,5,1,1,1,3,4,9,6,0,2,1,0,3,4,1,5,1,2,1,1,2,1,2,0,0,8,47,143,0
101,12,4,4,1,2,0,0,1,1,3,2,0,1,0,0,0,3,1,1,1,1,4,1,9,11,1,0,2,4,1,6,6,3,2,2,3,3,2,3,1,1,1,1,1,2,1,5,1,2,2,2,1,1,2,0,0,3,41,157,1
29,5,1,1,2,2,5,4,3,5,3,0,2,0,1,3,2,2,1,2,1,4,5,2,1,6,2,4,4,4,2,8,4,1,2,2,2,1,2,3,0,3,7,0,0,0,1,4,2,2,2,1,2,1,1,0,0,5,44,125,0
23,3,2,0,0,2,2,2,2,3,3,5,2,4,0,1,2,0,6,4,1,1,2,3,0,5,3,3,0,5,2,6,2,0,0,1,4,3,7,2,0,1,1,2,2,1,1,0,2,0,0,0,0,1,0,0,1,6,35,165,0
82,9,3,3,7,2,5,2,4,8,4,2,1,1,1,2,1,2,9,5,1,1,9,4,3,7,2,1,0,3,6,12,5,0,2,1,0,4,3,9,2,2,6,2,3,3,1,6,2,3,2,2,3,3,0,3,0,10,63,138,0
58,1,1,2,4,3,2,5,3,6,1,5,9,4,3,2,6,1,5,5,2,2,3,3,1,4,2,1,2,2,3,1,1,0,1,0,4,11,4,2,0,1,2,8,6,2,1,1,1,1,1,1,0,0,1,0,3,7,44,137,0
65,3,8,2,4,5,4,3,4,2,2,7,4,2,1,3,5,1,6,6,4,2,7,5,5,4,5,1,1,3,2,7,6,1,4,2,6,8,5,6,6,1,3,3,4,3,0,5,6,5,3,6,4,2,1,1,1,8,59,128,0
23,2,3,3,2,7,4,6,3,6,4,3,1,0,0,1,0,4,5,5,2,2,4,6,3,4,5,1,2,5,0,6,9,0,2,5,6,3,7,5,3,1,3,4,0,0,0,2,0,2,1,2,2,5,2,3,0,7,59,115,0
75,4,3,3,6,2,4,3,4,4,5,7,4,2,3,3,0,4,7,1,0,1,6,3,7,8,3,0,2,5,3,1,11,3,0,1,3,5,2,0,0,2,6,6,1,3,1,5,3,1,3,4,0,2,0,2,0,5,37,185,1
14,2,1,4,2,1,5,3,2,2,3,1,5,2,3,0,3,4,5,3,2,1,4,3,8,0,2,2,3,5,1,5,1,3,0,1,4,0,2,3,0,2,1,0,1,0,0,6,2,1,1,1,1,2,2,1,4,7,43,130,2
139,10,5,2,5,5,3,1,7,0,2,5,1,12,5,0,0,3,9,3,3,1,2,1,10,4,1,1,2,1,6,7,3,1,1,1,6,3,6,4,2,1,1,2,4,1,0,5,2,1,3,2,1,1,0,1,1,5,47,160,1
21,2,2,2,5,5,1,3,4,8,2,5,3,1,2,2,5,7,4,3,1,2,3,4,1,4,3,0,3,6,2,3,3,0,5,2,5,5,1,1,2,3,5,6,5,2,1,1,2,1,1,3,2,2,0,5,1,10,45,125,0
48,4,2,5,4,1,2,3,5,2,2,2,1,2,2,1,2,4,4,3,2,2,7,3,7,5,5,0,2,8,2,4,5,1,1,1,5,1,1,7,2,0,3,0,2,1,0,4,1,3,2,4,1,1,0,1,1,5,39,164,1
76,3,4,2,10,7,4,4,3,6,7,7,3,1,2,2,2,8,8,0,0,1,5,4,5,10,1,1,3,0,4,6,1,1,1,0,4,5,4,2,2,2,6,4,1,0,1,2,2,3,2,3,0,1,3,1,1,6,47,144,0
26,3,2,0,1,3,1,4,1,0,0,7,3,0,0,1,5,7,6,0,0,2,6,2,6,8,3,1,2,3,3,6,3,1,1,1,3,4,2,2,2,1,6,5,2,2,2,2,3,1,0,2,1,2,3,2,2,11,60,126,0
37,6,3,5,5,2,6,6,3,3,5,8,3,1,5,0,2,2,4,2,2,2,2,3,0,3,3,1,0,5,3,3,6,4,4,2,4,4,2,3,0,1,5,3,2,2,1,5,5,1,5,1,2,2,1,2,0,10,60,149,1
43,1,2,1,0,2,0,2,1,5,0,3,4,3,1,0,6,4,6,2,2,0,5,3,5,1,4,1,3,4,3,2,0,3,0,0,2,6,2,0,0,0,7,4,0,0,0,5,2,2,1,4,2,2,4,1,1,6,35,136,0
14,1,0,0,7,5,2,5,3,0,2,2,3,1,2,2,1,1,5,1,0,4,2,1,1,1,2,2,1,6,0,2,4,1,5,2,1,0,1,1,1,3,0,2,0,2,1,2,2,2,2,2,1,1,2,0,1,7,51,157,1
53,2,1,2,5,6,7,10,3,1,2,8,2,1,1,1,1,4,8,3,0,3,4,3,3,14,6,1,4,4,3,1,9,3,3,4,2,1,3,3,1,0,1,1,0,2,0,5,1,1,1,5,0,2,2,3,2,10,67,183,1
58,4,0,5,6,4,4,3,3,1,2,9,1,4,6,1,4,1,6,4,1,3,6,2,1,4,2,0,3,8,4,4,5,5,3,4,5,3,6,4,1,2,4,11,4,1,2,0,4,2,5,0,0,0,2,0,3,9,75,163,1
44,6,4,2,3,0,0,2,3,4,4,3,0,2,3,3,0,5,5,2,0,2,6,3,5,4,2,4,1,3,4,8,1,0,0,1,1,3,7,4,2,3,0,2,1,2,0,3,1,3,6,4,1,1,1,1,0,6,43,157,1
34,3,3,4,2,2,2,2,2,3,3,1,4,0,1,1,4,3,4,0,1,1,8,5,9,9,5,0,2,4,2,5,10,1,0,2,2,6,5,1,2,1,4,3,1,0,1,4,1,1,2,4,0,0,2,1,1,6,34,180,1
179,5,1,5,5,3,10,9,3,3,7,7,0,3,2,3,3,5,3,1,0,0,4,3,2,17,1,0,3,3,4,1,6,3,0,0,5,2,4,3,2,2,0,5,1,0,0,3,0,1,1,1,4,1,2,1,2,6,41,175,1
41,3,0,2,4,6,4,5,1,5,6,9,3,5,2,0,5,1,12,8,3,3,4,4,5,3,8,3,2,9,3,10,3,2,3,2,5,5,3,5,0,1,5,6,1,3,2,2,1,2,3,2,3,2,2,3,1,10,68,155,1
30,3,2,3,1,2,1,2,0,1,0,5,5,2,3,0,2,1,8,7,1,2,6,6,3,12,4,4,2,6,4,4,9,2,1,1,1,3,2,3,0,2,3,1,0,2,1,2,1,1,4,2,1,1,0,2,0,10,51,147,1
23,1,2,0,5,4,2,3,2,3,0,3,5,1,0,3,0,2,8,1,0,0,0,2,3,8,8,2,1,4,1,3,7,2,2,3,1,3,3,2,0,1,2,1,0,1,4,3,1,4,2,3,3,1,0,1,0,9,49,172,1
43,5,0,2,7,4,3,10,4,12,1,7,6,2,1,5,1,3,5,5,3,1,3,0,3,10,3,3,2,0,3,6,2,1,2,3,3,2,5,0,1,0,1,4,2,0,0,1,2,0,3,1,0,1,2,1,0,10,45,148,1
57,6,2,4,3,3,1,5,3,2,7,5,8,2,0,2,1,3,6,6,2,3,7,3,5,5,5,3,2,6,2,6,8,2,2,1,2,0,3,5,0,0,2,2,1,1,0,9,0,2,1,1,2,0,2,2,1,4,38,180,1
20,2,4,2,5,4,1,1,1,3,4,4,2,1,0,0,3,2,2,9,1,4,3,3,1,10,2,1,0,1,3,3,4,1,2,2,3,8,6,5,1,4,3,2,3,1,2,3,2,2,0,0,0,1,0,4,1,5,54,151,1
72,9,4,4,0,2,1,3,1,3,2,6,2,4,7,3,4,5,5,1,1,2,4,5,4,8,1,3,2,5,5,7,6,1,1,1,2,2,3,1,4,0,2,6,5,2,2,3,7,1,2,1,0,1,3,4,1,8,52,138,1
11,5,1,4,2,1,1,2,1,1,0,1,1,2,3,3,1,0,2,6,2,2,4,1,5,2,1,2,1,2,1,5,11,1,3,1,1,0,2,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,2,20,158,1
47,4,0,5,3,3,6,7,2,0,2,6,0,1,1,1,0,4,8,1,1,0,6,3,7,12,1,2,4,8,2,5,10,4,1,2,5,1,1,3,4,0,3,2,1,0,4,6,1,4,1,3,4,3,1,2,3,6,61,149,1
7,2,2,1,0,2,0,0,1,2,0,3,0,0,2,1,0,1,2,0,0,0,5,0,0,7,0,0,2,0,3,3,1,1,3,0,1,1,1,3,2,3,2,1,1,1,1,0,1,2,3,0,0,0,0,1,2,2,29,118,2
14,2,0,2,1,1,2,6,1,1,1,3,0,0,0,1,1,1,3,0,0,2,4,0,5,17,1,2,2,7,1,3,15,3,3,1,1,0,1,2,1,0,1,1,1,1,0,2,0,0,3,3,0,4,1,0,2,4,36,151,1
22,0,1,1,1,1,2,2,2,2,0,3,2,0,0,0,1,2,11,1,1,3,7,5,5,8,3,1,2,4,1,2,3,0,1,0,3,1,4,1,1,3,5,1,0,0,0,4,1,2,1,2,3,3,0,0,1,11,48,181,1
26,7,0,6,4,6,2,4,1,4,2,2,2,1,1,2,1,2,4,1,0,0,1,3,6,5,1,2,2,3,3,4,6,3,4,1,2,0,0,4,0,1,1,0,0,1,1,1,1,1,2,2,0,0,1,0,1,10,47,139,1
52,1,1,3,3,1,8,5,1,2,1,7,3,1,1,1,0,4,2,3,0,0,3,5,2,13,1,0,3,2,1,8,3,0,2,2,4,4,3,3,0,2,2,0,2,2,1,2,1,1,0,1,2,0,0,1,0,5,27,172,1
24,1,2,3,2,2,1,4,1,3,1,3,2,1,2,1,1,5,3,2,1,1,2,4,2,8,2,2,5,4,0,2,1,3,1,4,4,1,6,0,2,1,1,0,1,0,0,1,3,0,5,3,2,0,4,1,0,7,44,157,1
6,1,0,0,0,1,2,2,2,1,2,2,0,0,0,1,0,1,0,2,1,1,2,1,0,0,1,0,0,2,1,0,2,2,1,0,1,0,2,1,0,0,2,4,2,2,1,0,2,1,0,0,0,1,0,1,0,4,19,132,2
47,6,5,1,3,4,1,5,4,2,2,7,2,3,3,4,4,4,8,1,0,2,0,3,2,2,6,0,2,2,2,2,1,2,3,0,2,4,4,1,1,1,2,4,0,3,1,2,3,0,4,2,1,1,1,3,4,11,56,130,2
40,6,7,3,4,2,1,1,4,6,5,2,4,10,4,3,4,1,3,6,1,1,3,1,0,2,5,2,1,1,2,9,1,2,1,0,3,3,5,4,1,1,0,3,2,2,1,0,0,3,2,0,2,2,1,2,0,9,44,116,2
46,2,5,5,8,5,7,4,5,7,5,5,3,2,1,7,1,1,2,2,2,4,1,3,2,3,3,2,3,1,5,7,5,2,1,0,5,4,8,5,3,2,1,7,3,3,1,4,2,3,1,2,2,0,2,3,1,9,42,132,2
32,7,0,3,1,2,2,2,2,3,0,1,0,0,0,1,2,0,0,0,0,2,3,0,1,1,0,2,1,1,4,6,4,2,1,0,0,0,0,1,1,1,0,3,2,2,3,1,0,0,0,1,0,0,0,1,0,6,36,91,2
50,7,2,5,4,5,5,3,4,1,3,7,0,0,0,0,0,2,8,4,0,3,6,1,1,15,1,0,1,3,0,7,12,2,2,0,2,0,5,3,1,2,5,3,0,0,0,3,2,1,0,0,0,0,0,2,1,3,24,162,2
37,1,5,1,7,6,4,0,2,6,8,1,4,1,2,1,1,4,0,0,1,1,2,1,1,1,0,1,5,1,3,1,0,2,1,2,3,1,0,1,1,4,6,8,4,1,3,1,4,0,3,2,0,0,1,2,2,7,53,174,1
34,4,1,2,8,4,10,1,5,6,5,0,2,3,1,1,3,1,4,3,2,0,1,6,1,1,2,2,4,4,1,4,5,2,0,0,1,1,1,2,1,0,3,6,2,2,0,8,6,5,3,2,1,3,2,2,1,4,27,150,1
81,7,2,5,11,3,4,4,3,13,7,3,2,3,1,4,2,2,6,1,1,2,3,5,1,5,3,2,5,5,4,7,9,3,2,1,2,8,3,4,3,3,4,1,2,2,3,3,1,1,1,0,6,1,2,3,3,13,69,112,2
61,4,2,3,4,4,4,6,5,4,7,2,2,2,2,4,8,0,0,1,3,1,4,2,2,1,2,1,2,5,2,1,13,4,3,2,5,3,2,5,1,1,2,6,3,1,0,3,3,1,3,3,1,0,0,3,1,8,44,161,1
55,7,0,2,9,3,2,2,6,6,13,1,1,1,2,3,1,3,6,2,1,3,10,4,1,4,2,3,8,4,2,4,5,4,2,0,2,1,1,3,2,1,5,3,1,0,1,4,3,5,2,4,3,1,0,2,1,10,67,159,1
24,1,0,3,2,1,5,2,2,2,6,6,1,0,2,1,0,1,6,1,2,1,3,3,2,4,3,1,0,5,3,1,4,1,0,0,3,1,0,2,1,0,2,2,0,0,0,4,1,4,3,2,3,2,0,0,1,0,24,159,1
29,3,2,4,6,3,4,5,1,5,5,1,2,11,5,3,1,0,6,3,5,4,3,3,1,5,0,1,1,1,2,11,2,1,2,0,0,3,10,5,2,3,3,5,6,0,1,1,3,0,1,0,1,1,0,1,0,6,41,169,1
79,6,0,6,4,3,2,12,3,0,4,3,2,1,1,3,2,5,6,3,0,4,2,3,12,14,6,3,3,9,4,4,7,1,1,1,4,6,5,3,0,4,2,0,3,3,0,4,3,2,1,2,2,0,3,0,0,10,47,139,1
43,9,1,4,1,1,5,2,0,5,2,0,3,5,0,2,1,3,0,1,0,2,0,1,5,3,2,3,0,1,2,4,7,0,0,0,0,1,1,2,2,1,4,0,1,0,0,6,2,4,0,4,2,0,0,1,1,5,34,117,1
40,1,3,2,4,2,3,8,11,2,3,1,1,6,7,2,1,3,5,0,3,4,0,2,4,14,2,0,3,8,2,5,10,3,0,1,4,2,3,2,1,3,4,3,2,1,1,4,5,2,6,7,1,0,2,1,0,12,48,178,2
15,2,1,3,1,1,1,2,2,3,1,2,0,2,0,3,0,1,2,2,1,2,4,1,1,2,2,1,1,4,2,0,3,1,0,2,0,0,0,1,2,0,7,2,0,4,0,2,1,0,1,1,2,3,0,2,1,5,35,109,2
12,2,2,0,1,0,5,7,3,0,2,1,1,3,1,2,2,2,2,1,3,1,3,1,6,4,2,1,1,3,1,4,5,1,0,1,0,2,1,3,1,2,2,0,1,0,0,4,1,4,2,4,2,0,1,2,0,4,30,113,1
125,9,1,4,8,5,5,9,4,8,7,6,4,1,2,6,4,5,5,3,4,2,10,3,9,9,5,0,2,3,6,6,5,5,1,2,1,0,5,4,1,1,5,3,2,3,2,4,4,1,4,2,0,2,0,1,4,10,73,115,2
33,5,2,4,1,3,1,1,6,2,4,3,4,2,3,1,6,6,8,11,4,0,2,3,11,14,4,0,2,5,1,4,10,1,1,0,7,9,1,2,0,2,2,5,4,0,1,4,3,2,5,6,0,1,2,3,1,8,44,113,1
50,3,3,2,1,2,5,3,3,0,2,5,0,4,3,1,3,2,8,3,1,2,4,6,4,6,4,1,3,5,0,1,7,4,0,1,1,9,2,0,1,0,1,3,0,1,0,4,1,2,2,2,0,2,2,0,3,4,42,155,1
55,0,3,0,2,4,2,2,4,2,3,1,5,4,1,3,4,2,0,4,3,1,3,3,5,0,2,1,0,4,0,0,0,0,4,2,3,5,1,0,0,3,3,7,3,1,0,5,2,1,1,0,0,0,1,2,1,2,25,150,1
88,6,0,5,4,7,4,4,3,6,3,8,3,1,1,3,2,1,10,5,1,1,8,6,4,3,6,4,0,5,2,9,13,0,2,0,4,3,2,5,0,2,7,3,2,0,1,6,3,3,0,1,5,2,0,3,0,7,49,124,2
26,2,2,5,3,5,8,5,2,2,7,3,1,0,1,2,1,0,9,4,2,1,6,4,2,3,3,3,1,4,6,3,7,4,2,1,1,6,4,3,3,3,4,4,5,1,1,4,4,2,1,1,0,2,1,2,0,9,55,125,1
115,8,4,3,1,5,6,1,1,4,2,9,2,6,7,2,6,6,1,4,3,1,6,4,3,9,1,2,0,2,1,2,3,2,1,3,4,9,4,3,3,3,2,7,4,0,0,3,5,1,0,3,3,0,0,1,0,3,46,132,2
70,3,1,3,7,3,12,10,3,5,13,14,0,4,0,3,2,7,12,3,3,0,6,4,7,10,4,3,2,11,1,1,7,2,2,2,2,1,1,2,3,2,9,4,2,0,1,9,4,1,2,2,2,2,4,0,3,7,61,170,1
52,3,9,1,5,5,0,0,1,3,0,1,1,9,2,3,4,4,4,7,1,2,8,3,0,3,5,2,0,3,1,4,4,2,2,4,2,3,2,4,0,0,5,5,1,1,1,1,1,1,4,0,2,2,2,3,0,8,46,114,2
7,1,3,3,2,0,1,3,2,2,1,1,1,1,1,1,1,1,3,2,1,0,0,1,0,5,0,2,5,2,2,0,1,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5,20,133,2
